,RMSD,P-VALUE,INF-ALL,INF-WC,INF-NWC,INF-STACK,DI,MCQ,TM-score,CAD,BARNABA-RMSD,BARNABA-eRMSD,BARNABA-eSCORE,CLASH,GDT-TS,GDT-TS@1,GDT-TS@2,GDT-TS@4,GDT-TS@8,lDDT
normalized_best_rp18_34.pdb,9.222,1.1102230246251565e-16,0.745,0.784,0.612,0.741,12.371,17.89,0.42,0.737,0.885,1.412,1.625,0.0,0.458,0.239,0.408,0.507,0.676,0.589
normalized_best_rp18_35.pdb,9.262,1.1102230246251565e-16,0.738,0.784,0.612,0.73,12.544,17.77,0.413,0.729,0.926,1.416,1.681,0.0,0.461,0.254,0.422,0.493,0.676,0.582
normalized_best_rp18_57.pdb,9.273,1.1102230246251565e-16,0.681,0.776,0.0,0.68,13.618,24.02,0.409,0.732,0.89,1.445,1.768,0.0,0.486,0.225,0.366,0.592,0.761,0.535
normalized_best_rp18_36.pdb,9.433,2.220446049250313e-16,0.748,0.784,0.612,0.745,12.612,17.65,0.398,0.737,0.924,1.416,1.787,0.0,0.444,0.225,0.408,0.479,0.662,0.591
normalized_best_rp18_52.pdb,9.82,1.3877787807814457e-15,0.654,0.784,0.365,0.623,15.023,15.77,0.375,0.72,0.974,1.464,2.9,0.0,0.405,0.183,0.324,0.394,0.718,0.518
normalized_vfold_rp18.pdb,10.24,8.659739592076221e-15,0.552,0.588,0.0,0.598,18.547,26.71,0.283,0.623,1.008,1.963,1.617,0.0,0.296,0.155,0.211,0.282,0.535,0.0
normalized_best_rp18_6.pdb,10.277,1.0158540675320182e-14,0.617,0.706,0.236,0.609,16.65,22.07,0.292,0.697,1.101,1.632,1.97,0.0,0.401,0.239,0.31,0.38,0.676,0.015
normalized_best_rp18_62.pdb,10.342,1.3433698597964394e-14,0.666,0.784,0.289,0.64,15.535,17.85,0.35,0.695,1.01,1.504,2.781,0.0,0.384,0.183,0.282,0.38,0.69,0.551
normalized_best_rp18_26.pdb,10.833,1.0708101072509635e-13,0.732,0.784,0.612,0.72,14.8,16.82,0.403,0.73,1.06,1.471,1.886,0.0,0.44,0.211,0.408,0.479,0.662,0.585
normalized_best_rp18_20.pdb,10.904,1.432187701766452e-13,0.802,0.917,0.365,0.798,13.596,19.66,0.453,0.81,1.104,1.098,1.739,0.0,0.539,0.282,0.493,0.634,0.747,0.684
normalized_best_rp18_12.pdb,10.904,1.432187701766452e-13,0.802,0.917,0.365,0.798,13.596,19.66,0.453,0.81,1.104,1.098,1.739,0.0,0.539,0.282,0.493,0.634,0.747,0.684
normalized_best_rp18_68.pdb,11.509,1.651789816037308e-12,0.691,0.77,0.471,0.676,16.644,16.27,0.299,0.717,1.176,1.462,2.843,0.0,0.32,0.169,0.211,0.324,0.578,0.532
normalized_best_rp18_66.pdb,11.954,9.251877042260048e-12,0.722,0.808,,0.72,16.566,22.64,0.303,0.704,1.193,1.458,1.608,0.0,0.366,0.141,0.225,0.38,0.718,0.523
normalized_simrna_rp18.pdb,11.976,1.0073886169692514e-11,0.717,0.756,0.408,0.727,16.693,19.85,0.222,0.701,1.244,1.615,2.351,0.0,0.289,0.197,0.254,0.268,0.437,0.017
normalized_best_rp18_21.pdb,12.449,5.891903631649598e-11,0.678,0.784,0.0,0.678,18.355,27.64,0.338,0.689,1.24,1.572,2.087,0.0,0.398,0.141,0.239,0.493,0.718,0.525
normalized_best_rp18_54.pdb,12.49,6.8482719495222e-11,0.677,0.77,0.408,0.659,18.461,16.96,0.292,0.709,1.268,1.484,2.829,0.0,0.313,0.155,0.282,0.352,0.465,0.547
normalized_trrosettarna_rp18_5.pdb,13.075,5.489993459839582e-10,0.336,0.2,0.0,0.472,38.867,61.68,0.197,0.775,1.438,1.888,0.375,0.0,0.236,0.085,0.155,0.268,0.437,0.526
normalized_best_rp18_69.pdb,13.362,1.4722418839596685e-09,0.669,0.77,0.408,0.647,19.974,19.13,0.25,0.704,1.334,1.521,2.806,0.0,0.306,0.155,0.239,0.366,0.465,0.533
normalized_best_rp18_64.pdb,13.383,1.5785902029996635e-09,0.673,0.77,0.408,0.654,19.874,18.21,0.266,0.704,1.335,1.48,2.765,0.0,0.342,0.155,0.225,0.338,0.648,0.547
normalized_mcsym_rp18_3.pdb,13.495,2.3027475481995907e-09,0.538,0.588,0.0,0.548,25.104,33.1,0.225,0.616,1.329,1.881,2.448,0.0,0.285,0.155,0.225,0.31,0.451,0.039
normalized_rhofold_rp18.pdb,13.865,7.768344023606488e-09,0.581,0.695,0.136,0.612,23.859,52.98,0.239,0.656,1.474,1.897,0.971,0.0,0.282,0.155,0.225,0.282,0.465,0.388
normalized_best_rp18_60.pdb,14.957,2.2251556258678917e-07,0.684,0.77,0.408,0.671,21.866,15.95,0.292,0.721,1.533,1.432,2.865,0.0,0.345,0.183,0.282,0.394,0.521,0.56
normalized_best_rp18_8.pdb,15.211,4.603601280184222e-07,0.638,0.76,0.408,0.603,23.841,20.46,0.247,0.685,1.546,1.551,1.541,0.0,0.264,0.197,0.211,0.239,0.408,0.452
normalized_best_rp18_4.pdb,15.707,1.8113366217487048e-06,0.661,0.77,0.471,0.628,23.75,19.07,0.274,0.701,1.576,1.485,2.757,0.0,0.264,0.183,0.254,0.268,0.352,0.51
normalized_best_rp18_65.pdb,15.848,2.6371715431405818e-06,0.701,0.76,0.0,0.723,22.613,21.94,0.29,0.687,1.58,1.503,2.236,0.0,0.282,0.169,0.254,0.296,0.408,0.44
normalized_3drna_rp18_3.pdb,15.932,3.286978997263379e-06,0.648,0.698,0.289,0.654,24.574,23.62,0.34,0.673,1.607,1.671,1.523,0.0,0.412,0.155,0.324,0.535,0.634,0.488
normalized_best_rp18_37.pdb,16.148,5.749218507933307e-06,0.661,0.784,0.0,0.652,24.417,20.7,0.215,0.679,1.619,1.581,1.811,0.0,0.239,0.127,0.197,0.239,0.394,0.435
normalized_best_rp18_61.pdb,16.148,5.749218507933307e-06,0.661,0.784,0.0,0.652,24.417,20.7,0.215,0.679,1.619,1.581,1.811,0.0,0.239,0.127,0.197,0.239,0.394,0.435
normalized_best_rp18_44.pdb,16.346,9.470818385981516e-06,0.665,0.784,0.365,0.64,24.592,17.82,0.257,0.714,1.655,1.449,2.764,0.0,0.303,0.155,0.225,0.352,0.479,0.538
normalized_3drna_rp18_5.pdb,16.371,1.0074961723449682e-05,0.697,0.667,0.408,0.738,23.473,21.82,0.428,0.707,1.648,1.565,1.327,0.0,0.479,0.211,0.422,0.563,0.718,0.5
normalized_best_rp18_30.pdb,16.45,1.2249264086217071e-05,0.656,0.68,0.0,0.692,25.064,21.9,0.178,0.665,1.64,1.69,1.799,0.0,0.25,0.127,0.197,0.268,0.408,0.407
normalized_best_rp18_45.pdb,16.45,1.2249264086217071e-05,0.656,0.68,0.0,0.692,25.064,21.9,0.178,0.665,1.64,1.69,1.799,0.0,0.25,0.127,0.197,0.268,0.408,0.407
normalized_mcsym_rp18_2.pdb,16.458,1.2506107094190089e-05,0.566,0.567,0.0,0.602,29.072,34.63,0.276,0.621,1.65,1.876,2.487,0.0,0.264,0.127,0.225,0.282,0.422,0.026
normalized_mcsym_rp18_4.pdb,16.752,2.542732896199107e-05,0.59,0.588,0.289,0.615,28.374,31.92,0.252,0.628,1.679,1.882,2.483,0.0,0.285,0.183,0.225,0.282,0.451,0.02
normalized_best_rp18_5.pdb,17.208,7.280397701980856e-05,0.678,0.784,0.471,0.647,25.385,17.06,0.225,0.699,1.778,1.496,2.797,0.0,0.257,0.183,0.211,0.268,0.366,0.489
normalized_vfoldpipeline_rp18.pdb,17.23,7.658689349571146e-05,0.683,0.784,0.0,0.679,25.227,21.43,0.244,0.681,1.803,1.523,1.838,0.0,0.236,0.141,0.225,0.254,0.324,0.455
normalized_3drna_rp18_2.pdb,17.606,0.00017360504098778984,0.734,0.81,0.289,0.734,23.986,23.68,0.38,0.708,1.784,1.487,1.491,0.0,0.458,0.141,0.338,0.606,0.747,0.52
normalized_mcsym_rp18_1.pdb,17.623,0.00018000383708360879,0.563,0.588,0.0,0.585,31.326,39.29,0.201,0.599,1.781,1.919,2.481,0.0,0.25,0.141,0.183,0.254,0.422,0.02
normalized_3drna_rp18.pdb,17.818,0.0002707184291936837,0.551,0.588,0.289,0.555,32.346,24.78,0.184,0.628,1.856,1.88,2.04,0.0,0.229,0.183,0.197,0.211,0.324,0.413
normalized_3drna_rp18_4.pdb,17.945,0.0003508485115527038,0.668,0.76,0.471,0.645,26.861,22.12,0.208,0.682,1.839,1.562,2.075,0.0,0.254,0.169,0.197,0.282,0.366,0.453
normalized_best_rp18_39.pdb,18.454,0.0009484786236798048,0.601,0.64,,0.615,30.696,19.17,0.231,0.623,1.883,1.693,1.848,0.0,0.254,0.169,0.211,0.254,0.38,0.369
normalized_best_rp18_67.pdb,18.454,0.0009484786236798048,0.601,0.64,,0.615,30.696,19.17,0.231,0.623,1.883,1.693,1.848,0.0,0.254,0.169,0.211,0.254,0.38,0.369
normalized_best_rp18_48.pdb,18.671,0.0014161505871600477,0.637,0.784,0.408,0.59,29.297,25.05,0.189,0.673,1.903,1.583,2.652,0.0,0.225,0.169,0.197,0.211,0.324,0.448
normalized_best_rp18_18.pdb,18.821,0.0018545023570637476,0.706,0.784,0.408,0.696,26.653,27.28,0.27,0.702,1.913,1.542,2.043,0.0,0.257,0.155,0.183,0.268,0.422,0.501
normalized_best_rp18_38.pdb,18.918,0.0021997117862027626,0.593,0.64,,0.602,31.896,20.36,0.25,0.637,1.956,1.758,1.81,0.0,0.271,0.141,0.239,0.282,0.422,0.383
normalized_best_rp18_71.pdb,18.918,0.0021997117862027626,0.593,0.64,,0.602,31.896,20.36,0.25,0.637,1.956,1.758,1.81,0.0,0.271,0.141,0.239,0.282,0.422,0.383
normalized_best_rp18_16.pdb,19.207,0.003597837959432859,0.722,0.76,0.471,0.727,26.593,23.01,0.222,0.702,1.935,1.456,2.15,0.0,0.299,0.183,0.211,0.338,0.465,0.528
normalized_eprna_rp18.pdb,19.268,0.0039784856254642675,0.0,,0.0,0.0,inf,91.76,0.168,0.436,1.908,2.244,0.058,0.0,0.187,0.056,0.099,0.183,0.408,0.0
normalized_mcsym_rp18_5.pdb,19.676,0.007605826396633708,0.599,0.588,0.236,0.633,32.842,33.65,0.295,0.627,1.982,1.855,2.547,0.0,0.278,0.155,0.239,0.31,0.408,0.019
normalized_rnacomposer_rp18.pdb,19.907,0.010764143048450414,0.709,0.784,0.471,0.697,28.06,22.09,0.218,0.694,2.0,1.542,1.541,0.0,0.25,0.197,0.197,0.254,0.352,0.482
normalized_3drna_rp18_1.pdb,20.206,0.016469679386475367,0.672,0.76,0.289,0.662,30.056,22.42,0.262,0.692,1.991,1.496,2.005,0.0,0.289,0.183,0.225,0.324,0.422,0.504
normalized_best_rp18_53.pdb,20.28,0.018240731444229497,0.625,0.667,0.289,0.634,32.433,19.42,0.242,0.695,1.989,1.609,1.747,0.0,0.278,0.099,0.197,0.338,0.479,0.446
normalized_best_rp18_28.pdb,20.28,0.018240731444229497,0.625,0.667,0.289,0.634,32.433,19.42,0.242,0.695,1.989,1.609,1.747,0.0,0.278,0.099,0.197,0.338,0.479,0.446
normalized_best_rp18_17.pdb,20.287,0.018410862930593908,0.722,0.816,0.408,0.707,28.092,24.45,0.223,0.676,2.028,1.606,1.907,0.0,0.254,0.183,0.197,0.268,0.366,0.478
normalized_isrna_rp18.pdb,20.588,0.027399604804403177,0.719,0.784,0.0,0.733,28.623,19.7,0.207,0.68,2.093,1.465,2.319,0.0,0.243,0.155,0.211,0.254,0.352,0.45
normalized_best_rp18_14.pdb,20.619,0.028494994355747705,0.669,0.667,0.408,0.697,30.82,22.81,0.222,0.681,2.102,1.697,1.734,0.0,0.239,0.169,0.183,0.254,0.352,0.466
normalized_best_rp18_15.pdb,20.737,0.03305724446183167,0.69,0.784,0.471,0.666,30.055,23.48,0.235,0.693,2.114,1.582,1.742,0.0,0.254,0.169,0.225,0.254,0.366,0.483
normalized_best_rp18_1.pdb,20.774,0.03459079999896114,0.7,0.784,0.408,0.689,29.664,22.01,0.214,0.692,2.132,1.574,1.857,0.0,0.243,0.155,0.211,0.254,0.352,0.485
normalized_ifoldrna_rp18_3.pdb,20.938,0.04218242607353617,0.311,0.227,0.0,0.396,67.226,30.1,0.187,0.59,2.096,2.096,0.412,0.0,0.201,0.085,0.169,0.225,0.324,0.0
normalized_best_rp18_43.pdb,21.13,0.05268813002203526,0.699,0.784,0.0,0.703,30.235,19.69,0.197,0.695,2.08,1.534,1.843,0.0,0.25,0.127,0.169,0.268,0.437,0.45
normalized_best_rp18_33.pdb,21.13,0.05268813002203526,0.699,0.784,0.0,0.703,30.235,19.69,0.197,0.695,2.08,1.534,1.843,0.0,0.25,0.127,0.169,0.268,0.437,0.45
normalized_best_rp18_11.pdb,21.143,0.05347538560285042,0.7,0.816,0.471,0.669,30.192,23.94,0.201,0.696,2.156,1.524,1.514,0.0,0.225,0.127,0.197,0.254,0.324,0.486
normalized_best_rp18_63.pdb,21.159,0.05443870506421217,0.617,0.64,,0.638,34.275,18.73,0.246,0.656,2.164,1.604,1.834,0.0,0.243,0.141,0.211,0.268,0.352,0.451
normalized_best_rp18_58.pdb,21.421,0.0724715297692215,0.429,0.292,0.0,0.516,49.883,21.57,0.216,0.562,2.146,2.052,1.487,0.0,0.264,0.113,0.183,0.31,0.451,0.298
normalized_best_rp18_32.pdb,21.425,0.07277981624481145,0.435,0.298,0.0,0.525,49.204,23.04,0.219,0.565,2.12,2.1,1.374,0.0,0.264,0.113,0.141,0.296,0.507,0.278
normalized_best_rp18_51.pdb,21.425,0.07277981624481145,0.435,0.298,0.0,0.525,49.204,23.04,0.219,0.565,2.12,2.1,1.374,0.0,0.264,0.113,0.141,0.296,0.507,0.278
normalized_best_rp18_46.pdb,22.158,0.1472158804045115,0.582,0.628,,0.591,38.097,18.45,0.243,0.638,2.252,1.757,1.81,0.0,0.246,0.155,0.225,0.268,0.338,0.42
normalized_best_rp18_70.pdb,22.793,0.24337469767709052,0.561,0.616,0.289,0.558,40.661,18.42,0.206,0.639,2.234,1.73,1.788,0.0,0.261,0.183,0.211,0.239,0.408,0.418
normalized_best_rp18_9.pdb,23.141,0.30787497441122885,0.508,0.292,0.408,0.622,45.528,21.05,0.25,0.622,2.303,2.044,2.178,0.0,0.254,0.155,0.211,0.282,0.366,0.074
normalized_best_rp18_47.pdb,23.172,0.31380354678476147,0.547,0.628,0.0,0.558,42.331,20.37,0.223,0.611,2.263,1.745,1.632,0.0,0.239,0.127,0.169,0.225,0.437,0.399
normalized_best_rp18_27.pdb,23.172,0.31380354678476147,0.547,0.628,0.0,0.558,42.331,20.37,0.223,0.611,2.263,1.745,1.632,0.0,0.239,0.127,0.169,0.225,0.437,0.399
normalized_best_rp18_55.pdb,23.498,0.38062134413455745,0.617,0.64,,0.639,38.064,20.55,0.238,0.643,2.302,1.638,1.772,0.0,0.285,0.183,0.225,0.268,0.465,0.432
normalized_best_rp18_31.pdb,23.498,0.38062134413455745,0.617,0.64,,0.639,38.064,20.55,0.238,0.643,2.302,1.638,1.772,0.0,0.285,0.183,0.225,0.268,0.465,0.432
normalized_rnajp_rp18.pdb,23.546,0.3907930141250263,0.644,0.588,0.408,0.689,36.543,20.9,0.225,0.636,2.36,1.718,2.695,0.0,0.254,0.169,0.239,0.268,0.338,0.03
normalized_best_rp18_23.pdb,24.091,0.5102739782963648,0.66,0.76,0.236,0.65,36.51,28.85,0.216,0.672,2.405,1.667,1.961,0.0,0.243,0.183,0.211,0.254,0.324,0.448
normalized_ifoldrna_rp18_5.pdb,24.168,0.5272701724897584,0.284,0.289,0.0,0.344,85.246,28.25,0.152,0.555,2.464,2.116,0.598,0.0,0.183,0.099,0.155,0.225,0.254,0.004
normalized_ifoldrna_rp18_2.pdb,24.232,0.541313038118028,0.334,0.283,0.0,0.452,72.645,29.46,0.187,0.57,2.492,2.123,0.432,0.0,0.194,0.113,0.197,0.225,0.239,0.004
normalized_best_rp18_42.pdb,24.549,0.6103698033495919,0.581,0.64,,0.584,42.252,19.0,0.225,0.642,2.438,1.712,1.766,0.0,0.257,0.169,0.225,0.268,0.366,0.388
normalized_best_rp18_3.pdb,24.633,0.6279800224223573,0.587,0.577,0.289,0.615,41.976,20.65,0.27,0.643,2.477,1.812,1.983,0.0,0.254,0.169,0.239,0.268,0.338,0.015
normalized_best_rp18_59.pdb,24.924,0.68746507009506,0.478,0.28,,0.591,52.159,19.72,0.219,0.611,2.494,1.983,1.679,0.0,0.25,0.127,0.169,0.296,0.408,0.335
normalized_best_rp18_40.pdb,24.924,0.68746507009506,0.478,0.28,,0.591,52.159,19.72,0.219,0.611,2.494,1.983,1.679,0.0,0.25,0.127,0.169,0.296,0.408,0.335
normalized_ifoldrna_rp18_1.pdb,24.971,0.6965193731461115,0.357,0.267,0.0,0.458,69.924,28.83,0.152,0.56,2.538,2.014,0.6,0.0,0.172,0.085,0.155,0.211,0.239,0.001
normalized_ifoldrna_rp18_4.pdb,27.844,0.9825891544459837,0.342,0.302,,0.376,81.326,26.0,0.182,0.575,2.849,1.967,0.368,0.0,0.222,0.127,0.183,0.225,0.352,0.002
