,RMSD,P-VALUE,INF-ALL,INF-WC,INF-NWC,INF-STACK,DI,MCQ,TM-score,CAD,BARNABA-RMSD,BARNABA-eRMSD,BARNABA-eSCORE,CLASH,GDT-TS,GDT-TS@1,GDT-TS@2,GDT-TS@4,GDT-TS@8,lDDT
normalized_best_rp32_59.pdb,,,0.363,0.0,,0.544,,,0.346,0.721,,,0.931,0.0,0.536,0.188,0.438,0.604,0.917,0.514
normalized_best_rp32_16.pdb,,,0.345,0.0,0.0,0.541,,,0.306,0.721,,,1.427,0.0,0.443,0.208,0.292,0.562,0.708,0.29
normalized_best_rp32_2.pdb,,,0.342,0.0,0.0,0.526,,,0.252,0.592,,,1.222,0.0,0.213,0.146,0.208,0.229,0.271,0.104
normalized_best_rp32_30.pdb,,,0.321,0.0,0.0,0.493,,,0.337,0.774,,,1.177,0.0,0.557,0.229,0.438,0.604,0.958,0.56
normalized_best_rp32_15.pdb,,,0.394,0.0,0.0,0.602,,,0.199,0.621,,,1.3,0.0,0.229,0.125,0.167,0.25,0.375,0.357
normalized_best_rp32_96.pdb,,,0.44,0.0,0.0,0.662,,,0.263,0.739,,,1.277,0.0,0.385,0.167,0.25,0.479,0.646,0.536
normalized_alphafold3_rp32_3.pdb,,,0.393,0.0,0.0,0.622,,,0.246,0.736,,,1.311,0.0,0.448,0.229,0.312,0.458,0.792,0.51
normalized_best_rp32_101.pdb,,,0.286,0.0,,0.445,,,0.225,0.599,,,1.354,0.0,0.224,0.146,0.167,0.229,0.354,0.017
normalized_best_rp32_76.pdb,,,0.41,0.0,0.0,0.616,,,0.214,0.598,,,1.188,0.0,0.208,0.125,0.188,0.229,0.292,0.282
normalized_best_rp32_21.pdb,,,0.328,0.0,0.0,0.502,,,0.255,0.692,,,0.897,0.0,0.417,0.25,0.333,0.438,0.646,0.504
normalized_best_rp32_60.pdb,,,0.328,0.0,0.0,0.494,,,0.298,0.729,,,0.836,0.0,0.448,0.208,0.333,0.521,0.729,0.503
normalized_best_rp32_84.pdb,,,0.417,0.194,0.0,0.568,,,0.227,0.67,,,0.903,0.0,0.453,0.188,0.271,0.479,0.875,0.469
normalized_best_rp32_6.pdb,,,0.421,0.0,0.0,0.623,,,0.244,0.621,,,1.262,0.0,0.198,0.125,0.167,0.208,0.292,0.315
normalized_best_rp32_68.pdb,,,0.373,0.0,,0.552,,,0.288,0.608,,,1.278,0.0,0.224,0.125,0.229,0.25,0.292,0.294
normalized_best_rp32_65.pdb,,,0.424,0.0,0.0,0.634,,,0.247,0.752,,,1.241,0.0,0.401,0.229,0.271,0.438,0.667,0.558
normalized_best_rp32_26.pdb,,,0.265,0.0,0.0,0.395,,,0.211,0.678,,,0.982,0.0,0.37,0.208,0.271,0.375,0.625,0.458
normalized_best_rp32_105.pdb,,,0.394,0.0,0.0,0.602,,,0.199,0.621,,,1.3,0.0,0.229,0.125,0.167,0.25,0.375,0.357
normalized_best_rp32_11.pdb,,,0.39,0.0,0.0,0.577,,,0.232,0.756,,,1.206,0.0,0.391,0.188,0.333,0.458,0.583,0.549
normalized_best_rp32_94.pdb,,,0.308,0.0,0.0,0.462,,,0.206,0.591,,,1.391,0.0,0.213,0.125,0.167,0.25,0.312,0.134
normalized_best_rp32_43.pdb,,,0.421,0.0,,0.613,,,0.268,0.619,,,1.371,0.0,0.229,0.167,0.188,0.25,0.312,0.3
normalized_alphafold3_rp32_1.pdb,,,0.389,0.0,0.0,0.603,,,0.238,0.739,,,1.322,0.0,0.469,0.229,0.333,0.479,0.833,0.565
normalized_best_rp32_20.pdb,,,0.391,0.0,0.0,0.6,,,0.239,0.706,,,0.721,0.0,0.432,0.167,0.292,0.458,0.812,0.47
normalized_best_rp32_41.pdb,,,0.362,0.0,0.0,0.553,,,0.287,0.616,,,1.216,0.0,0.213,0.104,0.188,0.25,0.312,0.301
normalized_alphafold3_rp32_2.pdb,,,0.397,0.0,0.0,0.622,,,0.259,0.735,,,1.33,0.0,0.474,0.229,0.333,0.5,0.833,0.478
normalized_best_rp32_33.pdb,,,0.372,0.0,0.0,0.552,,,0.262,0.618,,,1.298,0.0,0.229,0.125,0.208,0.271,0.312,0.298
normalized_best_rp32_80.pdb,,,0.36,0.0,,0.541,,,0.282,0.778,,,1.119,0.0,0.49,0.208,0.375,0.562,0.812,0.58
normalized_best_rp32_55.pdb,,,0.339,0.0,,0.526,,,0.236,0.683,,,0.755,0.0,0.365,0.146,0.25,0.417,0.646,0.453
normalized_best_rp32_63.pdb,,,0.41,0.0,0.0,0.616,,,0.221,0.605,,,1.16,0.0,0.208,0.104,0.188,0.25,0.292,0.015
normalized_best_rp32_17.pdb,,,0.283,0.061,0.0,0.405,,,0.181,0.635,,,1.367,0.0,0.271,0.146,0.167,0.271,0.5,0.061
normalized_best_rp32_31.pdb,,,0.339,0.0,0.0,0.507,,,0.277,0.614,,,1.251,0.0,0.213,0.104,0.188,0.25,0.312,0.296
normalized_best_rp32_85.pdb,,,0.415,0.0,0.0,0.623,,,0.263,0.626,,,1.321,0.0,0.234,0.146,0.208,0.271,0.312,0.329
normalized_best_rp32_42.pdb,,,0.279,0.0,,0.456,,,0.193,0.553,,,0.661,0.0,0.177,0.104,0.146,0.188,0.271,0.249
normalized_best_rp32_69.pdb,,,0.386,0.061,0.0,0.553,,,0.296,0.671,,,1.238,0.0,0.328,0.208,0.271,0.375,0.458,0.057
normalized_best_rp32_23.pdb,,,0.357,0.0,0.0,0.541,,,0.3,0.743,,,1.087,0.0,0.417,0.25,0.271,0.5,0.646,0.542
normalized_best_rp32_37.pdb,,,0.319,0.0,,0.497,,,0.244,0.687,,,0.816,0.0,0.344,0.125,0.271,0.354,0.625,0.466
normalized_alphafold3_rp32_4.pdb,,,0.386,0.0,0.0,0.603,,,0.253,0.742,,,1.311,0.0,0.453,0.229,0.312,0.458,0.812,0.516
normalized_best_rp32_79.pdb,,,0.376,0.057,0.0,0.546,,,0.286,0.668,,,1.182,0.0,0.312,0.146,0.271,0.354,0.479,0.016
normalized_best_rp32_46.pdb,,,0.371,0.0,0.0,0.556,,,0.328,0.761,,,0.876,0.0,0.505,0.25,0.375,0.562,0.833,0.58
normalized_best_rp32_66.pdb,,,0.424,0.0,0.0,0.63,,,0.353,0.763,,,1.341,0.0,0.495,0.25,0.396,0.5,0.833,0.565
normalized_best_rp32_100.pdb,,,0.418,0.0,,0.611,,,0.264,0.578,,,1.31,0.0,0.224,0.146,0.188,0.25,0.312,0.301
normalized_best_rp32_75.pdb,,,0.383,0.056,0.0,0.575,,,0.259,0.658,,,1.262,0.0,0.375,0.208,0.333,0.417,0.542,0.013
normalized_best_rp32_72.pdb,,,0.336,0.0,0.0,0.514,,,0.251,0.727,,,1.068,0.0,0.385,0.208,0.292,0.438,0.604,0.511
normalized_best_rp32_1.pdb,,,0.372,0.0,0.0,0.552,,,0.262,0.618,,,1.298,0.0,0.229,0.125,0.208,0.271,0.312,0.298
normalized_best_rp32_74.pdb,,,0.322,0.0,0.0,0.5,,,0.242,0.609,,,1.419,0.0,0.266,0.125,0.229,0.292,0.417,0.117
normalized_best_rp32_24.pdb,,,0.364,0.0,,0.552,,,0.236,0.605,,,1.315,0.0,0.188,0.125,0.146,0.188,0.292,0.292
normalized_best_rp32_50.pdb,,,0.445,0.0,,0.652,,,0.231,0.705,,,1.191,0.0,0.333,0.208,0.25,0.333,0.542,0.5
normalized_best_rp32_91.pdb,,,0.315,0.0,0.0,0.479,,,0.287,0.738,,,0.905,0.0,0.495,0.208,0.354,0.583,0.833,0.551
normalized_best_rp32_27.pdb,,,0.356,0.0,,0.533,,,0.317,0.629,,,1.31,0.0,0.213,0.125,0.188,0.229,0.312,0.296
normalized_best_rp32_44.pdb,,,0.309,0.0,0.0,0.488,,,0.252,0.712,,,0.952,0.0,0.375,0.188,0.292,0.417,0.604,0.395
normalized_simrna_rp32.pdb,,,0.132,,,0.164,,,0.071,0.568,,,0.019,0.0,0.146,0.083,0.104,0.167,0.229,0.0
normalized_best_rp32_103.pdb,,,0.35,0.0,0.0,0.546,,,0.255,0.569,,,1.19,0.0,0.245,0.125,0.188,0.312,0.354,0.038
normalized_best_rp32_8.pdb,,,0.384,0.168,0.0,0.513,,,0.235,0.621,,,1.4,0.0,0.286,0.167,0.229,0.333,0.417,0.145
normalized_best_rp32_29.pdb,,,0.335,0.0,,0.516,,,0.229,0.663,,,0.785,0.0,0.344,0.167,0.271,0.333,0.604,0.454
normalized_best_rp32_106.pdb,,,0.325,0.0,,0.502,,,0.353,0.763,,,0.911,0.0,0.542,0.229,0.375,0.625,0.938,0.567
normalized_best_rp32_52.pdb,,,0.315,0.0,0.0,0.487,,,0.268,0.743,,,1.039,0.0,0.479,0.208,0.354,0.542,0.812,0.548
normalized_best_rp32_82.pdb,,,0.286,,0.0,0.426,,,0.133,0.585,,,0.229,0.0,0.213,0.104,0.146,0.229,0.375,0.261
normalized_best_rp32_58.pdb,,,0.397,0.0,0.0,0.595,,,0.247,0.609,,,1.205,0.0,0.213,0.146,0.167,0.229,0.312,0.312
normalized_best_rp32_22.pdb,,,0.408,0.0,,0.606,,,0.262,0.619,,,1.281,0.0,0.219,0.146,0.167,0.25,0.312,0.309
normalized_rnajp_rp32.pdb,,,0.431,0.0,0.0,0.627,,,0.235,0.605,,,1.32,0.0,0.229,0.146,0.188,0.271,0.312,0.071
normalized_best_rp32_78.pdb,,,0.309,0.0,0.0,0.459,,,0.246,0.627,,,1.151,0.0,0.333,0.208,0.292,0.354,0.479,0.331
normalized_best_rp32_18.pdb,,,0.421,0.0,0.0,0.642,,,0.247,0.659,,,1.234,0.0,0.297,0.25,0.271,0.312,0.354,0.422
normalized_best_rp32_12.pdb,,,0.412,0.0,0.0,0.637,,,0.215,0.732,,,1.235,0.0,0.375,0.208,0.25,0.396,0.646,0.558
normalized_best_rp32_93.pdb,,,0.445,0.0,,0.652,,,0.231,0.705,,,1.191,0.0,0.333,0.208,0.25,0.333,0.542,0.5
normalized_best_rp32_13.pdb,,,0.359,0.0,0.0,0.546,,,0.246,0.654,,,1.355,0.0,0.318,0.146,0.271,0.354,0.5,0.205
normalized_best_rp32_83.pdb,,,0.411,0.0,0.0,0.627,,,0.181,0.649,,,1.262,0.0,0.292,0.208,0.229,0.312,0.417,0.392
